video,frame,label,xc,yc,w,h,width,height,filepath,split
AD169.avi,3878,0,0.438430,0.313325,0.123393,0.140200,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,4023,0,0.655956,0.075812,0.120623,0.137041,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,4024,1,0.636594,0.078249,0.119491,0.135950,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,4045,0,0.619795,0.081434,0.117837,0.134477,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,4123,0,0.191847,0.682779,0.121117,0.142219,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,4295,0,0.256651,0.637331,0.118262,0.135664,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,4296,1,0.263182,0.637130,0.118135,0.136015,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,4313,0,0.250982,0.639260,0.121070,0.138160,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,4408,0,0.427438,0.521940,0.121474,0.137291,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,4409,1,0.428702,0.523148,0.121642,0.137203,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,4422,0,0.414193,0.577141,0.117467,0.134023,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,4478,0,0.455901,0.932137,0.119805,0.135027,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,4480,0,0.455901,0.932137,0.119805,0.135027,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,4647,0,0.381164,0.588459,0.122159,0.140121,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,4648,1,0.380242,0.589957,0.122371,0.139878,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,4661,0,0.330837,0.643160,0.120476,0.137477,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,4711,0,0.264458,0.641846,0.123462,0.139657,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,4730,0,0.266950,0.647683,0.123372,0.139698,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,4842,0,0.210590,0.544708,0.121602,0.139004,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5011,0,0.173709,0.535181,0.117955,0.134813,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5024,0,0.215090,0.511673,0.120267,0.136609,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5119,0,0.253546,0.544797,0.120425,0.137957,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5175,0,0.374815,0.474606,0.124379,0.142275,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5187,0,0.341415,0.537832,0.121750,0.139371,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5188,1,0.335880,0.541899,0.121184,0.138899,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5201,0,0.265744,0.542087,0.120828,0.139210,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5315,0,0.223873,0.615041,0.123883,0.142088,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5406,0,0.280969,0.534062,0.124084,0.141725,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5407,1,0.285807,0.534775,0.123910,0.141440,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5420,0,0.295501,0.548639,0.122725,0.141242,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5517,0,0.179126,0.553147,0.126114,0.144285,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5538,0,0.180010,0.555916,0.124521,0.142880,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5579,0,0.237559,0.613788,0.120524,0.139842,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5638,0,0.309449,0.923402,0.117997,0.140798,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5790,0,0.434910,0.552341,0.124399,0.142368,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5791,1,0.435422,0.552454,0.123932,0.142172,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5807,0,0.465253,0.520516,0.125454,0.144048,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5939,0,0.292850,0.582201,0.119191,0.136321,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5970,0,0.387986,0.578103,0.121611,0.138002,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5971,1,0.396569,0.573993,0.121210,0.137108,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,5981,0,0.399659,0.558174,0.116421,0.133030,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,6008,0,0.387447,0.610739,0.115994,0.132693,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,6100,0,0.385822,0.938143,0.113051,0.122804,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,6185,0,0.483808,0.400120,0.121071,0.137990,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,6266,0,0.239256,0.627754,0.120238,0.135891,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,6305,0,0.258352,0.623255,0.123129,0.140328,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,6352,0,0.267218,0.495903,0.120767,0.139588,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,6517,0,0.274032,0.490269,0.120879,0.140690,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,6518,1,0.274968,0.490239,0.120745,0.140776,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,6530,0,0.300824,0.519271,0.121029,0.139655,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,6558,0,0.355603,0.656710,0.119238,0.139711,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,6700,0,0.287918,0.676181,0.113593,0.131327,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,6770,0,0.169560,0.542969,0.116739,0.134633,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,6789,0,0.255580,0.458143,0.120293,0.138430,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD169.avi,6867,0,0.269485,0.919462,0.113715,0.129954,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD169.avi,train
AD175.avi,281,0,0.349294,0.581555,0.124551,0.142128,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,282,1,0.348557,0.577432,0.125094,0.142441,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,292,0,0.266003,0.546704,0.124208,0.141971,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,320,0,0.295261,0.551937,0.128942,0.147393,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,331,0,0.326742,0.504400,0.126054,0.145576,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,359,0,0.435915,0.318439,0.122039,0.140796,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,439,0,0.634686,0.064751,0.112239,0.125805,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,548,0,0.513949,0.492735,0.122657,0.141697,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,549,1,0.514693,0.495110,0.121697,0.140516,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,572,0,0.498676,0.510120,0.119253,0.137068,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,594,0,0.267779,0.667645,0.123606,0.142198,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,714,0,0.312041,0.541871,0.128177,0.146513,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,715,1,0.320638,0.540819,0.127230,0.145557,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,726,0,0.335069,0.545172,0.123537,0.142760,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,796,0,0.441126,0.431607,0.124035,0.143470,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,815,0,0.377690,0.577492,0.123787,0.142187,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,816,1,0.380962,0.581928,0.123656,0.142051,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,837,0,0.257841,0.558586,0.125685,0.143185,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,923,0,0.351736,0.552250,0.127558,0.146876,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,926,0,0.345288,0.553646,0.127132,0.146156,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,927,1,0.345863,0.553209,0.126837,0.145511,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,961,0,0.361277,0.472721,0.124899,0.144061,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,967,0,0.349980,0.489955,0.128093,0.147024,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1027,0,0.296738,0.097226,0.114155,0.129308,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1028,1,0.296738,0.097226,0.114155,0.129308,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1114,0,0.086982,0.485089,0.125039,0.148960,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1269,0,0.255391,0.682638,0.121408,0.142581,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1270,1,0.261673,0.676302,0.122815,0.143307,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1284,0,0.262666,0.577665,0.122158,0.143788,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1318,0,0.312867,0.478102,0.112364,0.133909,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1362,0,0.314514,0.461108,0.113813,0.137817,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1388,0,0.331611,0.568700,0.121305,0.139253,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1389,1,0.330179,0.585833,0.121923,0.140053,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1441,0,0.236463,0.887978,0.113873,0.133546,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1482,0,0.205251,0.932969,0.117773,0.123562,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1579,0,0.296192,0.612267,0.126037,0.145382,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1580,1,0.297470,0.610031,0.125419,0.144511,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1594,0,0.236653,0.574902,0.124713,0.142397,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1611,0,0.209460,0.568210,0.127073,0.144625,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1639,0,0.283887,0.617384,0.125125,0.143480,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1668,0,0.355299,0.638502,0.125655,0.144357,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1786,0,0.248270,0.930003,0.117234,0.129918,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,1816,0,0.190050,0.933064,0.123455,0.132271,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2040,0,0.216025,0.726819,0.126736,0.146322,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2108,0,0.241172,0.708566,0.122285,0.139419,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2109,1,0.238600,0.709395,0.121974,0.139381,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2118,0,0.192449,0.695308,0.122864,0.141375,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2133,0,0.210653,0.683870,0.123344,0.141771,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2157,0,0.260715,0.633129,0.122866,0.142058,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2306,0,0.370472,0.602722,0.122899,0.141075,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2344,0,0.403904,0.588966,0.126329,0.143135,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2345,1,0.404378,0.591595,0.125647,0.142633,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2486,0,0.307882,0.660597,0.124026,0.143196,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2512,0,0.333581,0.636794,0.122520,0.142213,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2513,1,0.334444,0.636823,0.122653,0.142758,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2526,0,0.332685,0.648576,0.121967,0.139842,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2615,0,0.232948,0.668249,0.131088,0.148425,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2709,0,0.238869,0.681266,0.128544,0.146603,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2710,1,0.242836,0.680620,0.128428,0.146418,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2722,0,0.252178,0.680636,0.128946,0.147188,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2725,0,0.253403,0.680077,0.129260,0.146757,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2734,0,0.254730,0.677566,0.129568,0.147484,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,2958,0,0.522749,0.370409,0.120506,0.137850,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,3056,0,0.260768,0.741973,0.123291,0.141052,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,3086,0,0.313364,0.718567,0.126546,0.144525,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,3169,0,0.329241,0.876778,0.122918,0.140579,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,3170,1,0.336069,0.863910,0.122786,0.140436,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,3368,0,0.263159,0.758077,0.123909,0.142739,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,3369,1,0.272071,0.756609,0.124235,0.142707,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,3493,0,0.126293,0.924299,0.136364,0.149117,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,3725,0,0.209007,0.711685,0.127768,0.144886,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,3862,0,0.275538,0.746688,0.123653,0.142837,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,3863,1,0.280005,0.746591,0.123265,0.142712,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,3875,0,0.275850,0.761668,0.125661,0.145226,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
AD175.avi,3904,0,0.270316,0.747862,0.126732,0.145526,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD175.avi,train
